GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2016 inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2016 inflation-adjusted dollars)
8600000US93461,93461,ZCTA5 93461,27421,5999
8600000US93463,93463,ZCTA5 93463,44177,3703
8600000US93465,93465,ZCTA5 93465,34046,2968
8600000US93501,93501,ZCTA5 93501,17225,2860
8600000US93505,93505,ZCTA5 93505,19879,2243
8600000US93510,93510,ZCTA5 93510,37942,4070
8600000US93512,93512,ZCTA5 93512,17589,5306
8600000US93513,93513,ZCTA5 93513,26133,2657
8600000US93514,93514,ZCTA5 93514,29986,1463
8600000US93516,93516,ZCTA5 93516,18777,3130
8600000US93517,93517,ZCTA5 93517,29937,8710
8600000US93518,93518,ZCTA5 93518,21336,5279
8600000US93522,93522,ZCTA5 93522,16463,5152
8600000US93523,93523,ZCTA5 93523,20911,2612
8600000US93524,93524,ZCTA5 93524,20165,1452
8600000US93526,93526,ZCTA5 93526,32130,3967
8600000US93527,93527,ZCTA5 93527,32411,9355
8600000US93528,93528,ZCTA5 93528,10679,2124
8600000US93529,93529,ZCTA5 93529,21148,8884
8600000US93530,93530,ZCTA5 93530,18469,15279
8600000US93531,93531,ZCTA5 93531,29399,11175
8600000US93532,93532,ZCTA5 93532,28711,5187
8600000US93534,93534,ZCTA5 93534,17533,842
8600000US93535,93535,ZCTA5 93535,15592,714
8600000US93536,93536,ZCTA5 93536,25490,1137
8600000US93541,93541,ZCTA5 93541,34814,13754
8600000US93543,93543,ZCTA5 93543,18696,2388
8600000US93544,93544,ZCTA5 93544,28666,8470
8600000US93545,93545,ZCTA5 93545,22348,3662
8600000US93546,93546,ZCTA5 93546,32473,3262
8600000US93549,93549,ZCTA5 93549,34981,7228
8600000US93550,93550,ZCTA5 93550,14676,516
8600000US93551,93551,ZCTA5 93551,32295,1321
8600000US93552,93552,ZCTA5 93552,16648,1418
8600000US93553,93553,ZCTA5 93553,35064,7182
8600000US93554,93554,ZCTA5 93554,23015,15603
8600000US93555,93555,ZCTA5 93555,29241,1932
8600000US93558,93558,ZCTA5 93558,20790,8904
8600000US93560,93560,ZCTA5 93560,23983,1784
8600000US93561,93561,ZCTA5 93561,25499,1362
8600000US93562,93562,ZCTA5 93562,23262,5847
8600000US93563,93563,ZCTA5 93563,30965,10144
8600000US93591,93591,ZCTA5 93591,13778,2117
8600000US93592,93592,ZCTA5 93592,36283,33160
8600000US93601,93601,ZCTA5 93601,27890,5937
8600000US93602,93602,ZCTA5 93602,26923,2668
8600000US93603,93603,ZCTA5 93603,90375,86104
8600000US93604,93604,ZCTA5 93604,31776,8758
8600000US93605,93605,ZCTA5 93605,32169,9698
8600000US93606,93606,ZCTA5 93606,11834,3488
8600000US93608,93608,ZCTA5 93608,11846,1845
8600000US93609,93609,ZCTA5 93609,15594,2135
8600000US93610,93610,ZCTA5 93610,13628,1298
8600000US93611,93611,ZCTA5 93611,31466,1165
8600000US93612,93612,ZCTA5 93612,19889,975
8600000US93614,93614,ZCTA5 93614,27975,2339
8600000US93615,93615,ZCTA5 93615,10762,2042
8600000US93616,93616,ZCTA5 93616,12274,2847
8600000US93618,93618,ZCTA5 93618,14696,1157
8600000US93619,93619,ZCTA5 93619,44579,2266
8600000US93620,93620,ZCTA5 93620,15541,1506
8600000US93621,93621,ZCTA5 93621,31667,22539
8600000US93622,93622,ZCTA5 93622,14423,1424
8600000US93623,93623,ZCTA5 93623,34827,9137
8600000US93624,93624,ZCTA5 93624,10041,1612
8600000US93625,93625,ZCTA5 93625,19873,2859
8600000US93626,93626,ZCTA5 93626,34066,10000
8600000US93627,93627,ZCTA5 93627,13325,7676
8600000US93628,93628,ZCTA5 93628,21772,2573
8600000US93630,93630,ZCTA5 93630,16320,1519
8600000US93631,93631,ZCTA5 93631,25290,2273
8600000US93633,93633,ZCTA5 93633,-,**
8600000US93634,93634,ZCTA5 93634,29313,28965
8600000US93635,93635,ZCTA5 93635,17558,955
8600000US93636,93636,ZCTA5 93636,31695,2699
8600000US93637,93637,ZCTA5 93637,19336,1344
8600000US93638,93638,ZCTA5 93638,13776,928
8600000US93640,93640,ZCTA5 93640,8482,716
8600000US93641,93641,ZCTA5 93641,28502,21505
8600000US93643,93643,ZCTA5 93643,28407,5288
8600000US93644,93644,ZCTA5 93644,24792,3193
8600000US93645,93645,ZCTA5 93645,58393,95385
8600000US93646,93646,ZCTA5 93646,10309,1168
8600000US93647,93647,ZCTA5 93647,10101,1196
8600000US93648,93648,ZCTA5 93648,10828,1230
8600000US93650,93650,ZCTA5 93650,15167,2436
8600000US93651,93651,ZCTA5 93651,39560,7490
8600000US93652,93652,ZCTA5 93652,13773,3531
8600000US93653,93653,ZCTA5 93653,36378,13451
8600000US93654,93654,ZCTA5 93654,17771,1010
8600000US93656,93656,ZCTA5 93656,14332,1863
8600000US93657,93657,ZCTA5 93657,20001,1227
8600000US93660,93660,ZCTA5 93660,9518,1253
8600000US93662,93662,ZCTA5 93662,16967,1081
8600000US93664,93664,ZCTA5 93664,49418,11130
8600000US93665,93665,ZCTA5 93665,11691,3020
8600000US93666,93666,ZCTA5 93666,8024,2246
8600000US93667,93667,ZCTA5 93667,24850,3796
8600000US93668,93668,ZCTA5 93668,16562,4739
8600000US93669,93669,ZCTA5 93669,23888,7299
8600000US93673,93673,ZCTA5 93673,11557,2272
8600000US93675,93675,ZCTA5 93675,25890,4443
8600000US93701,93701,ZCTA5 93701,8053,1015
8600000US93702,93702,ZCTA5 93702,9704,479
8600000US93703,93703,ZCTA5 93703,12427,667
8600000US93704,93704,ZCTA5 93704,26429,1493
8600000US93705,93705,ZCTA5 93705,14631,873
8600000US93706,93706,ZCTA5 93706,12482,727
8600000US93710,93710,ZCTA5 93710,20997,1318
8600000US93711,93711,ZCTA5 93711,41738,2250
8600000US93720,93720,ZCTA5 93720,37332,1909
8600000US93721,93721,ZCTA5 93721,12692,1425
8600000US93722,93722,ZCTA5 93722,20281,893
8600000US93723,93723,ZCTA5 93723,30657,4751
8600000US93725,93725,ZCTA5 93725,13849,912
8600000US93726,93726,ZCTA5 93726,15037,708
8600000US93727,93727,ZCTA5 93727,19943,892
8600000US93728,93728,ZCTA5 93728,17543,1755
8600000US93730,93730,ZCTA5 93730,52374,4626
8600000US93901,93901,ZCTA5 93901,25771,1318
8600000US93905,93905,ZCTA5 93905,12708,452
8600000US93906,93906,ZCTA5 93906,20491,851
8600000US93907,93907,ZCTA5 93907,29044,2513
8600000US93908,93908,ZCTA5 93908,56081,4040
8600000US93920,93920,ZCTA5 93920,32153,9140
8600000US93921,93921,ZCTA5 93921,49366,7134
8600000US93923,93923,ZCTA5 93923,70167,5857
8600000US93924,93924,ZCTA5 93924,52865,7310
8600000US93925,93925,ZCTA5 93925,19980,3770
8600000US93926,93926,ZCTA5 93926,15336,1500
8600000US93927,93927,ZCTA5 93927,14368,1086
8600000US93928,93928,ZCTA5 93928,20716,3606
8600000US93930,93930,ZCTA5 93930,17708,2591
8600000US93932,93932,ZCTA5 93932,16514,7164
8600000US93933,93933,ZCTA5 93933,26625,1406
8600000US93940,93940,ZCTA5 93940,41620,2160
8600000US93943,93943,ZCTA5 93943,-,**
8600000US93950,93950,ZCTA5 93950,49315,3041
8600000US93953,93953,ZCTA5 93953,63930,17277
8600000US93954,93954,ZCTA5 93954,13322,3485
8600000US93955,93955,ZCTA5 93955,21665,1252
8600000US93960,93960,ZCTA5 93960,12827,1429
8600000US93962,93962,ZCTA5 93962,34513,7136
8600000US94002,94002,ZCTA5 94002,61303,3967
8600000US94005,94005,ZCTA5 94005,49198,9690
8600000US94010,94010,ZCTA5 94010,79594,4172
8600000US94014,94014,ZCTA5 94014,27786,987
8600000US94015,94015,ZCTA5 94015,32345,1165
8600000US94019,94019,ZCTA5 94019,61065,6676
8600000US94020,94020,ZCTA5 94020,56956,13102
8600000US94021,94021,ZCTA5 94021,21620,21335
8600000US94022,94022,ZCTA5 94022,115724,7454
8600000US94024,94024,ZCTA5 94024,94996,5828
8600000US94025,94025,ZCTA5 94025,73466,4140
8600000US94027,94027,ZCTA5 94027,144323,16671
8600000US94028,94028,ZCTA5 94028,129377,17817
8600000US94030,94030,ZCTA5 94030,46543,2177
8600000US94037,94037,ZCTA5 94037,46224,7080
8600000US94038,94038,ZCTA5 94038,49677,12114
8600000US94040,94040,ZCTA5 94040,61465,3632
8600000US94041,94041,ZCTA5 94041,63125,4143
8600000US94043,94043,ZCTA5 94043,61111,2825
8600000US94044,94044,ZCTA5 94044,46043,2958
8600000US94060,94060,ZCTA5 94060,21964,7616
8600000US94061,94061,ZCTA5 94061,44916,1975
8600000US94062,94062,ZCTA5 94062,82912,4780
8600000US94063,94063,ZCTA5 94063,24084,1252
8600000US94065,94065,ZCTA5 94065,73450,5585
8600000US94066,94066,ZCTA5 94066,38993,1524
8600000US94070,94070,ZCTA5 94070,69865,3704
8600000US94074,94074,ZCTA5 94074,73909,62552
8600000US94080,94080,ZCTA5 94080,34677,1207
8600000US94085,94085,ZCTA5 94085,45777,3452
8600000US94086,94086,ZCTA5 94086,51760,2331
8600000US94087,94087,ZCTA5 94087,61080,2142
8600000US94089,94089,ZCTA5 94089,42496,2507
8600000US94102,94102,ZCTA5 94102,38769,2236
8600000US94103,94103,ZCTA5 94103,53092,5347
8600000US94104,94104,ZCTA5 94104,73914,31116
8600000US94105,94105,ZCTA5 94105,155649,34892
8600000US94107,94107,ZCTA5 94107,79363,4878
8600000US94108,94108,ZCTA5 94108,47611,3672
8600000US94109,94109,ZCTA5 94109,69520,3323
8600000US94110,94110,ZCTA5 94110,54412,2128
8600000US94111,94111,ZCTA5 94111,97985,16948
8600000US94112,94112,ZCTA5 94112,29827,1327
8600000US94114,94114,ZCTA5 94114,93357,3855
8600000US94115,94115,ZCTA5 94115,75968,4793
8600000US94116,94116,ZCTA5 94116,48311,2688
8600000US94117,94117,ZCTA5 94117,71446,3326
8600000US94118,94118,ZCTA5 94118,61352,3414
8600000US94121,94121,ZCTA5 94121,48135,2262
8600000US94122,94122,ZCTA5 94122,48951,2447
8600000US94123,94123,ZCTA5 94123,100009,5650
8600000US94124,94124,ZCTA5 94124,24372,1347
8600000US94127,94127,ZCTA5 94127,70001,5307
8600000US94128,94128,ZCTA5 94128,12120,11020
8600000US94129,94129,ZCTA5 94129,87133,16506
8600000US94130,94130,ZCTA5 94130,15886,2414
8600000US94131,94131,ZCTA5 94131,71592,4110
8600000US94132,94132,ZCTA5 94132,31934,1916
8600000US94133,94133,ZCTA5 94133,50806,4284
8600000US94134,94134,ZCTA5 94134,26103,1091
8600000US94158,94158,ZCTA5 94158,72038,11326
8600000US94301,94301,ZCTA5 94301,93365,7093
8600000US94303,94303,ZCTA5 94303,41707,1937
8600000US94304,94304,ZCTA5 94304,89810,16491
8600000US94305,94305,ZCTA5 94305,33580,3809
8600000US94306,94306,ZCTA5 94306,69459,4778
8600000US94401,94401,ZCTA5 94401,35740,2204
8600000US94402,94402,ZCTA5 94402,67517,3173
8600000US94403,94403,ZCTA5 94403,50702,1992
8600000US94404,94404,ZCTA5 94404,61576,2404
8600000US94501,94501,ZCTA5 94501,43097,1516
8600000US94502,94502,ZCTA5 94502,56706,5784
8600000US94503,94503,ZCTA5 94503,30601,1691
8600000US94505,94505,ZCTA5 94505,43919,3364
8600000US94506,94506,ZCTA5 94506,72533,4229
8600000US94507,94507,ZCTA5 94507,82423,6321
8600000US94508,94508,ZCTA5 94508,28010,3416
8600000US94509,94509,ZCTA5 94509,24053,892
8600000US94510,94510,ZCTA5 94510,44611,3278
8600000US94511,94511,ZCTA5 94511,29249,5313
8600000US94512,94512,ZCTA5 94512,40731,30288
8600000US94513,94513,ZCTA5 94513,34887,1616
8600000US94514,94514,ZCTA5 94514,32777,13290
8600000US94515,94515,ZCTA5 94515,39239,4932
8600000US94516,94516,ZCTA5 94516,46060,11308
8600000US94517,94517,ZCTA5 94517,53846,4418
8600000US94518,94518,ZCTA5 94518,35617,1530
8600000US94519,94519,ZCTA5 94519,32184,2076
8600000US94520,94520,ZCTA5 94520,22474,1263
8600000US94521,94521,ZCTA5 94521,42096,1988
8600000US94523,94523,ZCTA5 94523,47248,2857
8600000US94525,94525,ZCTA5 94525,42095,3766
8600000US94526,94526,ZCTA5 94526,70765,4975
8600000US94528,94528,ZCTA5 94528,99447,36192
8600000US94530,94530,ZCTA5 94530,47359,2240
8600000US94531,94531,ZCTA5 94531,29779,1213
8600000US94533,94533,ZCTA5 94533,24388,919
8600000US94534,94534,ZCTA5 94534,41984,2670
8600000US94535,94535,ZCTA5 94535,18755,1442
8600000US94536,94536,ZCTA5 94536,41515,1494
8600000US94538,94538,ZCTA5 94538,37068,1430
8600000US94539,94539,ZCTA5 94539,55160,1630
8600000US94541,94541,ZCTA5 94541,27066,1127
8600000US94542,94542,ZCTA5 94542,41176,3397
8600000US94544,94544,ZCTA5 94544,24166,773
8600000US94545,94545,ZCTA5 94545,30308,2239
8600000US94546,94546,ZCTA5 94546,37457,1365
8600000US94547,94547,ZCTA5 94547,38127,1684
8600000US94548,94548,ZCTA5 94548,36611,16477
8600000US94549,94549,ZCTA5 94549,77936,4099
8600000US94550,94550,ZCTA5 94550,48840,1686
8600000US94551,94551,ZCTA5 94551,42520,2235
8600000US94552,94552,ZCTA5 94552,55170,3713
8600000US94553,94553,ZCTA5 94553,40365,1698
8600000US94555,94555,ZCTA5 94555,44812,2004
8600000US94556,94556,ZCTA5 94556,67619,4063
8600000US94558,94558,ZCTA5 94558,38140,1228
8600000US94559,94559,ZCTA5 94559,34815,2196
8600000US94560,94560,ZCTA5 94560,34318,1399
8600000US94561,94561,ZCTA5 94561,28423,1534
8600000US94563,94563,ZCTA5 94563,94011,6535
8600000US94564,94564,ZCTA5 94564,34099,1780
8600000US94565,94565,ZCTA5 94565,23236,992
8600000US94566,94566,ZCTA5 94566,58240,2090
8600000US94567,94567,ZCTA5 94567,36602,11914
8600000US94568,94568,ZCTA5 94568,50220,1751
8600000US94569,94569,ZCTA5 94569,74080,23870
8600000US94571,94571,ZCTA5 94571,34173,2962
8600000US94572,94572,ZCTA5 94572,28842,3161
8600000US94573,94573,ZCTA5 94573,13687,3957
8600000US94574,94574,ZCTA5 94574,60543,7581
8600000US94575,94575,ZCTA5 94575,5095,1910
8600000US94576,94576,ZCTA5 94576,39681,30706
8600000US94577,94577,ZCTA5 94577,32262,1218
8600000US94578,94578,ZCTA5 94578,25429,1429
8600000US94579,94579,ZCTA5 94579,29649,1921
8600000US94580,94580,ZCTA5 94580,29268,1495
8600000US94582,94582,ZCTA5 94582,54485,2220
8600000US94583,94583,ZCTA5 94583,53119,2097
8600000US94585,94585,ZCTA5 94585,26525,1400
8600000US94586,94586,ZCTA5 94586,59135,17948
8600000US94587,94587,ZCTA5 94587,32515,932
8600000US94588,94588,ZCTA5 94588,53005,2885
8600000US94589,94589,ZCTA5 94589,22494,1023
8600000US94590,94590,ZCTA5 94590,22802,1026
8600000US94591,94591,ZCTA5 94591,31409,1140
8600000US94592,94592,ZCTA5 94592,40635,6632
8600000US94595,94595,ZCTA5 94595,51310,3649
8600000US94596,94596,ZCTA5 94596,54582,3093
8600000US94597,94597,ZCTA5 94597,54806,4760
8600000US94598,94598,ZCTA5 94598,59283,3320
8600000US94599,94599,ZCTA5 94599,62151,13037
8600000US94601,94601,ZCTA5 94601,17800,912
8600000US94602,94602,ZCTA5 94602,44353,3500
8600000US94603,94603,ZCTA5 94603,17519,754
8600000US94605,94605,ZCTA5 94605,31144,2269
8600000US94606,94606,ZCTA5 94606,24237,1131
8600000US94607,94607,ZCTA5 94607,28905,1863
8600000US94608,94608,ZCTA5 94608,41789,2137
8600000US94609,94609,ZCTA5 94609,39975,2238
8600000US94610,94610,ZCTA5 94610,58348,2687
8600000US94611,94611,ZCTA5 94611,75877,3812
8600000US94612,94612,ZCTA5 94612,36452,2683
8600000US94613,94613,ZCTA5 94613,9062,3923
8600000US94618,94618,ZCTA5 94618,77535,5524
8600000US94619,94619,ZCTA5 94619,40063,2216
8600000US94621,94621,ZCTA5 94621,12822,723
8600000US94702,94702,ZCTA5 94702,39753,2008
8600000US94703,94703,ZCTA5 94703,40584,2388
8600000US94704,94704,ZCTA5 94704,20014,1829
8600000US94705,94705,ZCTA5 94705,76601,6789
8600000US94706,94706,ZCTA5 94706,44477,3307
8600000US94707,94707,ZCTA5 94707,75943,4488
8600000US94708,94708,ZCTA5 94708,87033,6913
8600000US94709,94709,ZCTA5 94709,44271,2863
8600000US94710,94710,ZCTA5 94710,38088,3657
8600000US94720,94720,ZCTA5 94720,12529,3891
8600000US94801,94801,ZCTA5 94801,19111,1208
8600000US94803,94803,ZCTA5 94803,38406,2631
8600000US94804,94804,ZCTA5 94804,24420,1341
8600000US94805,94805,ZCTA5 94805,32687,2608
8600000US94806,94806,ZCTA5 94806,22351,854
8600000US94850,94850,ZCTA5 94850,-,**
8600000US94901,94901,ZCTA5 94901,47628,2893
8600000US94903,94903,ZCTA5 94903,53881,4011
8600000US94904,94904,ZCTA5 94904,92879,7740
8600000US94920,94920,ZCTA5 94920,116117,12821
8600000US94922,94922,ZCTA5 94922,26276,14856
8600000US94923,94923,ZCTA5 94923,105935,43110
8600000US94924,94924,ZCTA5 94924,47795,10469
8600000US94925,94925,ZCTA5 94925,67253,5834
8600000US94928,94928,ZCTA5 94928,27086,1078
8600000US94929,94929,ZCTA5 94929,49398,20418
8600000US94930,94930,ZCTA5 94930,57869,5285
8600000US94931,94931,ZCTA5 94931,33309,2484
8600000US94933,94933,ZCTA5 94933,39316,10960
8600000US94937,94937,ZCTA5 94937,46933,12025
8600000US94938,94938,ZCTA5 94938,44198,10473
8600000US94939,94939,ZCTA5 94939,74207,11495
8600000US94940,94940,ZCTA5 94940,43709,13171
8600000US94941,94941,ZCTA5 94941,87349,5361
8600000US94945,94945,ZCTA5 94945,45573,3092
8600000US94946,94946,ZCTA5 94946,75826,16315
8600000US94947,94947,ZCTA5 94947,48196,3254
8600000US94949,94949,ZCTA5 94949,55946,5600
8600000US94950,94950,ZCTA5 94950,42754,11540
8600000US94951,94951,ZCTA5 94951,47288,11092
8600000US94952,94952,ZCTA5 94952,41291,1971
8600000US94954,94954,ZCTA5 94954,36188,1244
8600000US94956,94956,ZCTA5 94956,50616,14756
8600000US94957,94957,ZCTA5 94957,122798,20923
8600000US94960,94960,ZCTA5 94960,68196,5450
8600000US94963,94963,ZCTA5 94963,50770,18608
8600000US94964,94964,ZCTA5 94964,5917,2032
8600000US94965,94965,ZCTA5 94965,78671,8294
8600000US94970,94970,ZCTA5 94970,70797,19314
8600000US94971,94971,ZCTA5 94971,64515,34891
8600000US94973,94973,ZCTA5 94973,66117,20753
8600000US95002,95002,ZCTA5 95002,26665,3750
8600000US95003,95003,ZCTA5 95003,46517,2607
8600000US95004,95004,ZCTA5 95004,37817,9190
8600000US95005,95005,ZCTA5 95005,35240,3559
8600000US95006,95006,ZCTA5 95006,42841,4799
8600000US95007,95007,ZCTA5 95007,37555,25002
8600000US95008,95008,ZCTA5 95008,50540,1850
8600000US95010,95010,ZCTA5 95010,42436,5256
8600000US95012,95012,ZCTA5 95012,14821,1419
8600000US95013,95013,ZCTA5 95013,25542,15725
8600000US95014,95014,ZCTA5 95014,59008,1595
8600000US95017,95017,ZCTA5 95017,43188,9880
8600000US95018,95018,ZCTA5 95018,44348,4932
8600000US95019,95019,ZCTA5 95019,18913,3825
8600000US95020,95020,ZCTA5 95020,31947,1542
8600000US95023,95023,ZCTA5 95023,27811,1097
8600000US95030,95030,ZCTA5 95030,100747,7242
8600000US95032,95032,ZCTA5 95032,67422,3642
8600000US95033,95033,ZCTA5 95033,65190,4634
8600000US95035,95035,ZCTA5 95035,37027,1206
8600000US95037,95037,ZCTA5 95037,45873,2219
8600000US95039,95039,ZCTA5 95039,18750,5448
8600000US95041,95041,ZCTA5 95041,19134,16502
8600000US95043,95043,ZCTA5 95043,30745,4906
8600000US95045,95045,ZCTA5 95045,28238,4058
8600000US95046,95046,ZCTA5 95046,42009,5322
8600000US95050,95050,ZCTA5 95050,39310,1988
8600000US95051,95051,ZCTA5 95051,46807,1738
8600000US95053,95053,ZCTA5 95053,4945,2077
8600000US95054,95054,ZCTA5 95054,52587,3246
8600000US95060,95060,ZCTA5 95060,38071,1884
8600000US95062,95062,ZCTA5 95062,34712,1817
8600000US95064,95064,ZCTA5 95064,5342,1103
8600000US95065,95065,ZCTA5 95065,46044,3955
8600000US95066,95066,ZCTA5 95066,52910,4658
8600000US95070,95070,ZCTA5 95070,79791,4751
8600000US95073,95073,ZCTA5 95073,39854,3165
8600000US95075,95075,ZCTA5 95075,36869,13793
8600000US95076,95076,ZCTA5 95076,21816,759
8600000US95110,95110,ZCTA5 95110,33047,4356
8600000US95111,95111,ZCTA5 95111,20562,963
8600000US95112,95112,ZCTA5 95112,28124,1165
8600000US95113,95113,ZCTA5 95113,66952,13987
8600000US95116,95116,ZCTA5 95116,18868,666
8600000US95117,95117,ZCTA5 95117,37198,2507
8600000US95118,95118,ZCTA5 95118,44186,1938
8600000US95119,95119,ZCTA5 95119,37174,2759
8600000US95120,95120,ZCTA5 95120,66071,2380
8600000US95121,95121,ZCTA5 95121,30013,1408
8600000US95122,95122,ZCTA5 95122,18499,727
8600000US95123,95123,ZCTA5 95123,38950,1149
8600000US95124,95124,ZCTA5 95124,50734,2212
8600000US95125,95125,ZCTA5 95125,59008,3983
8600000US95126,95126,ZCTA5 95126,46750,2257
8600000US95127,95127,ZCTA5 95127,26349,1058
8600000US95128,95128,ZCTA5 95128,41203,1930
8600000US95129,95129,ZCTA5 95129,50565,2100
8600000US95130,95130,ZCTA5 95130,45886,3756
8600000US95131,95131,ZCTA5 95131,42743,2567
8600000US95132,95132,ZCTA5 95132,34987,1366
8600000US95133,95133,ZCTA5 95133,28359,1636
8600000US95134,95134,ZCTA5 95134,59630,3262
8600000US95135,95135,ZCTA5 95135,50425,2952
8600000US95136,95136,ZCTA5 95136,40137,2427
8600000US95138,95138,ZCTA5 95138,60558,4913
8600000US95139,95139,ZCTA5 95139,41688,3082
8600000US95140,95140,ZCTA5 95140,45577,4684
8600000US95148,95148,ZCTA5 95148,33620,1288
8600000US95202,95202,ZCTA5 95202,11765,1518
8600000US95203,95203,ZCTA5 95203,17477,1373
8600000US95204,95204,ZCTA5 95204,23931,1448
8600000US95205,95205,ZCTA5 95205,12684,775
8600000US95206,95206,ZCTA5 95206,14364,721
8600000US95207,95207,ZCTA5 95207,20871,971
8600000US95209,95209,ZCTA5 95209,26125,1204
8600000US95210,95210,ZCTA5 95210,15896,1096
8600000US95211,95211,ZCTA5 95211,1595,827
8600000US95212,95212,ZCTA5 95212,24997,2417
8600000US95215,95215,ZCTA5 95215,18128,1546
8600000US95219,95219,ZCTA5 95219,41971,3886
8600000US95220,95220,ZCTA5 95220,30755,4027
8600000US95222,95222,ZCTA5 95222,31337,4259
8600000US95223,95223,ZCTA5 95223,39655,7704
8600000US95224,95224,ZCTA5 95224,29113,18695
8600000US95225,95225,ZCTA5 95225,19121,9979
8600000US95227,95227,ZCTA5 95227,30619,13275
8600000US95228,95228,ZCTA5 95228,34065,4759
8600000US95230,95230,ZCTA5 95230,22633,9999
8600000US95231,95231,ZCTA5 95231,11887,1506
8600000US95232,95232,ZCTA5 95232,40401,23080
8600000US95233,95233,ZCTA5 95233,26717,6698
8600000US95234,95234,ZCTA5 95234,11599,5777
8600000US95236,95236,ZCTA5 95236,33377,5528
8600000US95237,95237,ZCTA5 95237,25729,3316
8600000US95240,95240,ZCTA5 95240,20596,977
8600000US95242,95242,ZCTA5 95242,33919,1913
8600000US95245,95245,ZCTA5 95245,31786,10302
8600000US95246,95246,ZCTA5 95246,28627,6029
8600000US95247,95247,ZCTA5 95247,38634,6015
8600000US95248,95248,ZCTA5 95248,15976,3876
8600000US95249,95249,ZCTA5 95249,24323,4113
8600000US95250,95250,ZCTA5 95250,-,**
8600000US95251,95251,ZCTA5 95251,25078,7464
8600000US95252,95252,ZCTA5 95252,28013,2228
8600000US95254,95254,ZCTA5 95254,52568,17485
8600000US95255,95255,ZCTA5 95255,20169,3713
8600000US95257,95257,ZCTA5 95257,22513,8917
8600000US95258,95258,ZCTA5 95258,37323,5123
8600000US95301,95301,ZCTA5 95301,21354,1091
8600000US95303,95303,ZCTA5 95303,31510,23532
8600000US95304,95304,ZCTA5 95304,27905,2839
8600000US95306,95306,ZCTA5 95306,37678,10894
8600000US95307,95307,ZCTA5 95307,19319,2376
8600000US95310,95310,ZCTA5 95310,28829,5360
8600000US95311,95311,ZCTA5 95311,24771,4234
8600000US95312,95312,ZCTA5 95312,20733,8887
8600000US95313,95313,ZCTA5 95313,24753,6534
8600000US95314,95314,ZCTA5 95314,-,**
8600000US95315,95315,ZCTA5 95315,15985,1544
8600000US95316,95316,ZCTA5 95316,26259,3785
8600000US95317,95317,ZCTA5 95317,27473,11951
8600000US95318,95318,ZCTA5 95318,42230,18223
8600000US95319,95319,ZCTA5 95319,12334,3488
8600000US95320,95320,ZCTA5 95320,28421,3873
8600000US95321,95321,ZCTA5 95321,32233,5058
8600000US95322,95322,ZCTA5 95322,22001,4546
8600000US95323,95323,ZCTA5 95323,23338,2823
8600000US95324,95324,ZCTA5 95324,26023,3883
8600000US95325,95325,ZCTA5 95325,40604,6879
8600000US95326,95326,ZCTA5 95326,28084,2803
8600000US95327,95327,ZCTA5 95327,20505,3931
8600000US95328,95328,ZCTA5 95328,12982,1547
8600000US95329,95329,ZCTA5 95329,27976,4339
8600000US95330,95330,ZCTA5 95330,19949,1133
8600000US95333,95333,ZCTA5 95333,18238,2207
8600000US95334,95334,ZCTA5 95334,18297,2109
8600000US95335,95335,ZCTA5 95335,20102,7247
8600000US95336,95336,ZCTA5 95336,23483,1152
8600000US95337,95337,ZCTA5 95337,27153,1583
8600000US95338,95338,ZCTA5 95338,25797,2287
8600000US95340,95340,ZCTA5 95340,23857,1110
8600000US95341,95341,ZCTA5 95341,12750,938
8600000US95345,95345,ZCTA5 95345,32633,11737
8600000US95346,95346,ZCTA5 95346,28904,9268
8600000US95348,95348,ZCTA5 95348,20309,1791
8600000US95350,95350,ZCTA5 95350,23423,988
8600000US95351,95351,ZCTA5 95351,13235,627
8600000US95354,95354,ZCTA5 95354,20719,1788
8600000US95355,95355,ZCTA5 95355,27878,1410
8600000US95356,95356,ZCTA5 95356,32974,2284
8600000US95357,95357,ZCTA5 95357,23148,2179
8600000US95358,95358,ZCTA5 95358,18952,1300
8600000US95360,95360,ZCTA5 95360,18081,2553
8600000US95361,95361,ZCTA5 95361,29164,2166
8600000US95363,95363,ZCTA5 95363,20166,1676
8600000US95364,95364,ZCTA5 95364,-,**
8600000US95365,95365,ZCTA5 95365,12883,1931
8600000US95366,95366,ZCTA5 95366,34906,2540
8600000US95367,95367,ZCTA5 95367,22734,1288
8600000US95368,95368,ZCTA5 95368,24256,2526
8600000US95369,95369,ZCTA5 95369,22083,3410
8600000US95370,95370,ZCTA5 95370,32064,2629
8600000US95372,95372,ZCTA5 95372,28479,4793
8600000US95374,95374,ZCTA5 95374,28328,15124
8600000US95375,95375,ZCTA5 95375,19497,2405
8600000US95376,95376,ZCTA5 95376,25562,1019
8600000US95377,95377,ZCTA5 95377,28911,1731
8600000US95379,95379,ZCTA5 95379,25735,3764
8600000US95380,95380,ZCTA5 95380,19841,1085
8600000US95382,95382,ZCTA5 95382,30112,1581
8600000US95383,95383,ZCTA5 95383,31924,7634
8600000US95385,95385,ZCTA5 95385,29828,12975
8600000US95386,95386,ZCTA5 95386,19383,1949
8600000US95387,95387,ZCTA5 95387,7742,3031
